ZONE,PER,QUANTITY
2537,PER19,18
2537,PER20,27
2537,PER21,34
2537,PER22,75
2537,PER23,119
2537,PER24,127
2537,PER25,81
2537,PER26,54
2537,PER27,33
2537,PER28,30
2537,PER29,24
2537,PER30,17
2537,PER31,14
2537,PER32,11
2537,PER33,10
2537,PER34,11
2537,PER35,9
2537,PER36,9
2537,PER37,10
2537,PER38,8
2537,PER39,6
2537,PER40,4
2537,PER41,3
2537,PER42,5
2537,PER43,4
2537,PER44,3
2537,PER9,1
2538,PER10,21
2538,PER11,41
2538,PER12,82
2538,PER13,142
2538,PER14,231
2538,PER15,281
2538,PER16,340
2538,PER17,372
2538,PER18,412
2538,PER19,440
2538,PER20,462
2538,PER21,466
2538,PER22,472
2538,PER23,486
2538,PER24,481
2538,PER25,470
2538,PER26,456
2538,PER27,445
2538,PER28,432
2538,PER29,396
2538,PER30,368
2538,PER31,336
2538,PER32,310
2538,PER33,283
2538,PER34,250
2538,PER35,232
2538,PER36,235
2538,PER37,210
2538,PER38,167
2538,PER39,148
2538,PER40,115
2538,PER41,96
2538,PER42,69
2538,PER43,50
2538,PER44,34
2538,PER45,17
2538,PER46,10
2538,PER47,4
2538,PER8,4
2538,PER9,7
2539,PER10,87
2539,PER11,123
2539,PER12,225
2539,PER13,452
2539,PER14,750
2539,PER15,944
2539,PER16,1048
2539,PER17,1104
2539,PER18,1156
2539,PER19,1205
2539,PER20,1267
2539,PER21,1280
2539,PER22,1286
2539,PER23,1295
2539,PER24,1269
2539,PER25,1240
2539,PER26,1240
2539,PER27,1218
2539,PER28,1187
2539,PER29,1061
2539,PER30,984
2539,PER31,887
2539,PER32,797
2539,PER33,705
2539,PER34,609
2539,PER35,542
2539,PER36,483
2539,PER37,444
2539,PER38,417
2539,PER39,342
2539,PER40,271
2539,PER41,215
2539,PER42,147
2539,PER43,115
2539,PER44,86
2539,PER45,51
2539,PER46,32
2539,PER47,12
2539,PER8,14
2539,PER9,48
2540,PER10,34
2540,PER11,60
2540,PER12,107
2540,PER13,238
2540,PER14,435
2540,PER15,537
2540,PER16,607
2540,PER17,636
2540,PER18,677
2540,PER19,714
2540,PER20,720
2540,PER21,734
2540,PER22,748
2540,PER23,731
2540,PER24,729
2540,PER25,705
2540,PER26,696
2540,PER27,704
2540,PER28,676
2540,PER29,608
2540,PER30,552
2540,PER31,508
2540,PER32,473
2540,PER33,425
2540,PER34,386
2540,PER35,349
2540,PER36,333
2540,PER37,315
2540,PER38,273
2540,PER39,235
2540,PER40,183
2540,PER41,142
2540,PER42,100
2540,PER43,81
2540,PER44,67
2540,PER45,54
2540,PER46,30
2540,PER47,14
2540,PER8,14
2540,PER9,22
2541,PER10,38
2541,PER11,57
2541,PER12,93
2541,PER13,192
2541,PER14,311
2541,PER15,389
2541,PER16,433
2541,PER17,463
2541,PER18,486
2541,PER19,500
2541,PER20,506
2541,PER21,517
2541,PER22,538
2541,PER23,531
2541,PER24,516
2541,PER25,516
2541,PER26,510
2541,PER27,509
2541,PER28,488
2541,PER29,450
2541,PER30,406
2541,PER31,368
2541,PER32,351
2541,PER33,308
2541,PER34,266
2541,PER35,251
2541,PER36,227
2541,PER37,214
2541,PER38,193
2541,PER39,150
2541,PER40,115
2541,PER41,88
2541,PER42,65
2541,PER43,49
2541,PER44,40
2541,PER45,26
2541,PER46,17
2541,PER47,9
2541,PER8,7
2541,PER9,20
2542,PER10,5
2542,PER11,10
2542,PER12,20
2542,PER13,37
2542,PER14,64
2542,PER15,80
2542,PER16,83
2542,PER17,81
2542,PER18,83
2542,PER19,89
2542,PER20,98
2542,PER21,96
2542,PER22,103
2542,PER23,108
2542,PER24,104
2542,PER25,103
2542,PER26,103
2542,PER27,105
2542,PER28,102
2542,PER29,94
2542,PER30,93
2542,PER31,80
2542,PER32,66
2542,PER33,59
2542,PER34,59
2542,PER35,61
2542,PER36,54
2542,PER37,53
2542,PER38,40
2542,PER39,26
2542,PER40,25
2542,PER41,17
2542,PER42,8
2542,PER43,6
2542,PER44,4
2542,PER45,2
2542,PER46,2
2542,PER9,2
2543,PER10,15
2543,PER11,25
2543,PER12,53
2543,PER13,98
2543,PER14,168
2543,PER15,222
2543,PER16,243
2543,PER17,264
2543,PER18,284
2543,PER19,294
2543,PER20,301
2543,PER21,305
2543,PER22,305
2543,PER23,298
2543,PER24,300
2543,PER25,294
2543,PER26,288
2543,PER27,289
2543,PER28,285
2543,PER29,264
2543,PER30,239
2543,PER31,218
2543,PER32,199
2543,PER33,173
2543,PER34,150
2543,PER35,128
2543,PER36,122
2543,PER37,115
2543,PER38,93
2543,PER39,79
2543,PER40,71
2543,PER41,54
2543,PER42,37
2543,PER43,25
2543,PER44,12
2543,PER45,8
2543,PER46,5
2543,PER47,3
2543,PER8,2
2543,PER9,6
2544,PER10,122
2544,PER11,208
2544,PER12,408
2544,PER13,769
2544,PER14,1306
2544,PER15,1636
2544,PER16,1846
2544,PER17,1972
2544,PER18,2075
2544,PER19,2169
2544,PER20,2229
2544,PER21,2258
2544,PER22,2293
2544,PER23,2321
2544,PER24,2315
2544,PER25,2247
2544,PER26,2211
2544,PER27,2148
2544,PER28,2050
2544,PER29,1877
2544,PER30,1672
2544,PER31,1537
2544,PER32,1385
2544,PER33,1230
2544,PER34,1092
2544,PER35,1005
2544,PER36,944
2544,PER37,882
2544,PER38,753
2544,PER39,634
2544,PER40,498
2544,PER41,375
2544,PER42,267
2544,PER43,217
2544,PER44,158
2544,PER45,112
2544,PER46,59
2544,PER47,31
2544,PER8,30
2544,PER9,64
2545,PER10,2
2545,PER11,1
2545,PER12,6
2545,PER13,8
2545,PER14,9
2545,PER15,13
2545,PER16,18
2545,PER17,23
2545,PER18,27
2545,PER19,43
2545,PER20,49
2545,PER21,65
2545,PER22,148
2545,PER23,236
2545,PER24,240
2545,PER25,145
2545,PER26,99
2545,PER27,76
2545,PER28,58
2545,PER29,39
2545,PER30,31
2545,PER31,20
2545,PER32,16
2545,PER33,18
2545,PER34,12
2545,PER35,7
2545,PER36,9
2545,PER37,9
2545,PER38,7
2545,PER39,11
2545,PER40,12
2545,PER41,12
2545,PER42,11
2545,PER43,8
2545,PER44,8
2545,PER45,3
2545,PER46,2
2545,PER8,1
2545,PER9,1
2546,PER10,63
2546,PER11,121
2546,PER12,240
2546,PER13,522
2546,PER14,891
2546,PER15,1108
2546,PER16,1228
2546,PER17,1271
2546,PER18,1317
2546,PER19,1334
2546,PER20,1357
2546,PER21,1389
2546,PER22,1412
2546,PER23,1449
2546,PER24,1447
2546,PER25,1392
2546,PER26,1376
2546,PER27,1381
2546,PER28,1345
2546,PER29,1194
2546,PER30,1031
2546,PER31,894
2546,PER32,802
2546,PER33,700
2546,PER34,610
2546,PER35,544
2546,PER36,528
2546,PER37,457
2546,PER38,413
2546,PER39,321
2546,PER40,251
2546,PER41,196
2546,PER42,121
2546,PER43,87
2546,PER44,67
2546,PER45,47
2546,PER46,32
2546,PER47,21
2546,PER8,17
2546,PER9,30
2547,PER10,1
2547,PER12,1
2547,PER13,1
2547,PER14,2
2547,PER15,4
2547,PER16,4
2547,PER17,5
2547,PER18,7
2547,PER19,13
2547,PER20,14
2547,PER21,17
2547,PER22,26
2547,PER23,38
2547,PER24,44
2547,PER25,33
2547,PER26,20
2547,PER27,9
2547,PER28,9
2547,PER29,10
2547,PER30,8
2547,PER31,8
2547,PER32,6
2547,PER33,5
2547,PER34,3
2547,PER35,1
2547,PER36,1
2547,PER37,4
2547,PER38,3
2547,PER39,3
2547,PER40,3
2547,PER41,3
2547,PER42,3
2547,PER43,3
2547,PER44,3
2547,PER45,4
2547,PER46,2
2548,PER10,1
2548,PER11,3
2548,PER12,6
2548,PER13,8
2548,PER14,19
2548,PER15,22
2548,PER16,22
2548,PER17,27
2548,PER18,26
2548,PER19,37
2548,PER20,35
2548,PER21,32
2548,PER22,37
2548,PER23,38
2548,PER24,38
2548,PER25,34
2548,PER26,31
2548,PER27,29
2548,PER28,28
2548,PER29,30
2548,PER30,25
2548,PER31,21
2548,PER32,23
2548,PER33,21
2548,PER34,15
2548,PER35,14
2548,PER36,11
2548,PER37,13
2548,PER38,10
2548,PER39,7
2548,PER40,7
2548,PER41,6
2548,PER42,4
2548,PER43,1
2548,PER47,1
2549,PER11,1
2549,PER12,2
2549,PER13,5
2549,PER14,5
2549,PER15,6
2549,PER16,6
2549,PER17,10
2549,PER18,14
2549,PER19,17
2549,PER20,27
2549,PER21,30
2549,PER22,59
2549,PER23,85
2549,PER24,98
2549,PER25,56
2549,PER26,33
2549,PER27,24
2549,PER28,19
2549,PER29,11
2549,PER30,7
2549,PER31,5
2549,PER32,5
2549,PER33,4
2549,PER34,3
2549,PER35,3
2549,PER36,3
2549,PER37,2
2549,PER38,2
2549,PER39,2
2549,PER40,2
2549,PER41,2
2549,PER42,1
2549,PER43,1
2549,PER44,1
2549,PER46,2
2549,PER47,2
2550,PER10,62
2550,PER11,106
2550,PER12,217
2550,PER13,441
2550,PER14,703
2550,PER15,857
2550,PER16,946
2550,PER17,955
2550,PER18,999
2550,PER19,1017
2550,PER20,1057
2550,PER21,1088
2550,PER22,1084
2550,PER23,1076
2550,PER24,1074
2550,PER25,1050
2550,PER26,1034
2550,PER27,1037
2550,PER28,1014
2550,PER29,902
2550,PER30,818
2550,PER31,724
2550,PER32,661
2550,PER33,589
2550,PER34,520
2550,PER35,462
2550,PER36,449
2550,PER37,391
2550,PER38,327
2550,PER39,263
2550,PER40,190
2550,PER41,148
2550,PER42,102
2550,PER43,81
2550,PER44,63
2550,PER45,44
2550,PER46,35
2550,PER47,15
2550,PER8,24
2550,PER9,42
2551,PER10,68
2551,PER11,102
2551,PER12,171
2551,PER13,341
2551,PER14,557
2551,PER15,711
2551,PER16,793
2551,PER17,829
2551,PER18,855
2551,PER19,889
2551,PER20,914
2551,PER21,928
2551,PER22,947
2551,PER23,952
2551,PER24,946
2551,PER25,942
2551,PER26,938
2551,PER27,935
2551,PER28,901
2551,PER29,815
2551,PER30,724
2551,PER31,665
2551,PER32,600
2551,PER33,523
2551,PER34,436
2551,PER35,360
2551,PER36,349
2551,PER37,310
2551,PER38,273
2551,PER39,220
2551,PER40,193
2551,PER41,154
2551,PER42,97
2551,PER43,70
2551,PER44,54
2551,PER45,41
2551,PER46,27
2551,PER47,17
2551,PER8,16
2551,PER9,32
2552,PER10,33
2552,PER11,50
2552,PER12,97
2552,PER13,154
2552,PER14,244
2552,PER15,301
2552,PER16,340
2552,PER17,359
2552,PER18,381
2552,PER19,387
2552,PER20,411
2552,PER21,412
2552,PER22,420
2552,PER23,419
2552,PER24,419
2552,PER25,414
2552,PER26,407
2552,PER27,405
2552,PER28,401
2552,PER29,376
2552,PER30,341
2552,PER31,336
2552,PER32,318
2552,PER33,304
2552,PER34,262
2552,PER35,236
2552,PER36,205
2552,PER37,197
2552,PER38,167
2552,PER39,146
2552,PER40,109
2552,PER41,90
2552,PER42,67
2552,PER43,52
2552,PER44,36
2552,PER45,25
2552,PER46,18
2552,PER47,9
2552,PER8,8
2552,PER9,15
2553,PER10,44
2553,PER11,65
2553,PER12,141
2553,PER13,254
2553,PER14,417
2553,PER15,508
2553,PER16,553
2553,PER17,571
2553,PER18,597
2553,PER19,621
2553,PER20,644
2553,PER21,643
2553,PER22,654
2553,PER23,651
2553,PER24,628
2553,PER25,630
2553,PER26,618
2553,PER27,621
2553,PER28,588
2553,PER29,496
2553,PER30,429
2553,PER31,385
2553,PER32,373
2553,PER33,357
2553,PER34,325
2553,PER35,280
2553,PER36,261
2553,PER37,254
2553,PER38,215
2553,PER39,182
2553,PER40,153
2553,PER41,124
2553,PER42,78
2553,PER43,56
2553,PER44,43
2553,PER45,25
2553,PER46,11
2553,PER47,5
2553,PER8,13
2553,PER9,26
2554,PER12,4
2554,PER13,5
2554,PER14,8
2554,PER15,9
2554,PER16,13
2554,PER17,17
2554,PER18,20
2554,PER19,23
2554,PER20,29
2554,PER21,35
2554,PER22,44
2554,PER23,67
2554,PER24,82
2554,PER25,67
2554,PER26,37
2554,PER27,31
2554,PER28,23
2554,PER29,19
2554,PER30,20
2554,PER31,17
2554,PER32,15
2554,PER33,13
2554,PER34,13
2554,PER35,10
2554,PER36,9
2554,PER37,12
2554,PER38,10
2554,PER39,10
2554,PER40,9
2554,PER41,5
2554,PER42,7
2554,PER43,6
2554,PER44,6
2554,PER45,5
2554,PER46,4
2554,PER47,2
2555,PER10,36
2555,PER11,54
2555,PER12,105
2555,PER13,203
2555,PER14,307
2555,PER15,377
2555,PER16,398
2555,PER17,404
2555,PER18,423
2555,PER19,442
2555,PER20,458
2555,PER21,467
2555,PER22,464
2555,PER23,457
2555,PER24,448
2555,PER25,441
2555,PER26,445
2555,PER27,441
2555,PER28,433
2555,PER29,384
2555,PER30,332
2555,PER31,301
2555,PER32,244
2555,PER33,212
2555,PER34,196
2555,PER35,175
2555,PER36,163
2555,PER37,150
2555,PER38,134
2555,PER39,113
2555,PER40,79
2555,PER41,59
2555,PER42,34
2555,PER43,26
2555,PER44,19
2555,PER45,13
2555,PER46,4
2555,PER47,1
2555,PER8,3
2555,PER9,17
2556,PER10,41
2556,PER11,65
2556,PER12,121
2556,PER13,244
2556,PER14,391
2556,PER15,498
2556,PER16,558
2556,PER17,593
2556,PER18,612
2556,PER19,643
2556,PER20,670
2556,PER21,684
2556,PER22,686
2556,PER23,671
2556,PER24,660
2556,PER25,647
2556,PER26,652
2556,PER27,645
2556,PER28,641
2556,PER29,592
2556,PER30,525
2556,PER31,484
2556,PER32,440
2556,PER33,402
2556,PER34,347
2556,PER35,317
2556,PER36,311
2556,PER37,283
2556,PER38,241
2556,PER39,186
2556,PER40,151
2556,PER41,116
2556,PER42,74
2556,PER43,57
2556,PER44,38
2556,PER45,31
2556,PER46,11
2556,PER47,4
2556,PER8,11
2556,PER9,18
2557,PER10,30
2557,PER11,47
2557,PER12,90
2557,PER13,204
2557,PER14,343
2557,PER15,435
2557,PER16,467
2557,PER17,472
2557,PER18,485
2557,PER19,496
2557,PER20,507
2557,PER21,516
2557,PER22,536
2557,PER23,528
2557,PER24,524
2557,PER25,517
2557,PER26,517
2557,PER27,516
2557,PER28,496
2557,PER29,439
2557,PER30,364
2557,PER31,322
2557,PER32,282
2557,PER33,245
2557,PER34,209
2557,PER35,193
2557,PER36,182
2557,PER37,172
2557,PER38,164
2557,PER39,140
2557,PER40,110
2557,PER41,86
2557,PER42,53
2557,PER43,30
2557,PER44,15
2557,PER45,10
2557,PER46,7
2557,PER47,3
2557,PER8,3
2557,PER9,8
2558,PER10,49
2558,PER11,93
2558,PER12,161
2558,PER13,285
2558,PER14,490
2558,PER15,623
2558,PER16,714
2558,PER17,762
2558,PER18,798
2558,PER19,827
2558,PER20,846
2558,PER21,859
2558,PER22,849
2558,PER23,844
2558,PER24,842
2558,PER25,834
2558,PER26,811
2558,PER27,789
2558,PER28,760
2558,PER29,682
2558,PER30,631
2558,PER31,588
2558,PER32,558
2558,PER33,504
2558,PER34,423
2558,PER35,359
2558,PER36,337
2558,PER37,288
2558,PER38,250
2558,PER39,187
2558,PER40,149
2558,PER41,120
2558,PER42,86
2558,PER43,66
2558,PER44,46
2558,PER45,29
2558,PER46,26
2558,PER47,16
2558,PER8,7
2558,PER9,22
2559,PER12,1
2559,PER13,1
2559,PER14,2
2559,PER15,2
2559,PER16,2
2559,PER17,2
2559,PER18,3
2559,PER19,6
2559,PER20,12
2559,PER21,16
2559,PER22,45
2559,PER23,73
2559,PER24,75
2559,PER25,52
2559,PER26,26
2559,PER27,17
2559,PER28,11
2559,PER29,5
2559,PER30,4
2559,PER31,5
2559,PER32,4
2559,PER33,3
2559,PER34,1
2559,PER35,1
2559,PER36,2
2559,PER37,2
2559,PER38,2
2559,PER39,2
2559,PER43,1
2559,PER44,1
2559,PER45,1
2559,PER46,1
2559,PER47,1
2560,PER15,1
2560,PER16,1
2560,PER17,1
2560,PER18,1
2560,PER19,3
2560,PER20,6
2560,PER21,6
2560,PER22,11
2560,PER23,16
2560,PER24,19
2560,PER25,18
2560,PER26,9
2560,PER27,4
2560,PER28,2
2560,PER29,2
2560,PER30,5
2560,PER31,3
2560,PER32,3
2560,PER33,2
2560,PER34,2
2560,PER35,4
2560,PER36,4
2560,PER37,4
2560,PER38,2
2560,PER39,2
2560,PER40,2
2560,PER41,1
2560,PER42,1
2560,PER43,1
2562,PER13,1
2562,PER14,1
2562,PER15,1
2562,PER16,3
2562,PER17,3
2562,PER18,6
2562,PER19,7
2562,PER20,8
2562,PER21,17
2562,PER22,40
2562,PER23,53
2562,PER24,53
2562,PER25,28
2562,PER26,13
2562,PER27,9
2562,PER28,3
2562,PER29,4
2562,PER30,3
2562,PER31,2
2562,PER32,2
2562,PER33,1
2562,PER34,1
2562,PER35,1
2562,PER37,1
2562,PER38,1
2563,PER11,1
2563,PER12,1
2563,PER13,1
2563,PER14,3
2563,PER15,3
2563,PER16,4
2563,PER17,4
2563,PER18,4
2563,PER19,5
2563,PER20,8
2563,PER21,14
2563,PER22,16
2563,PER23,26
2563,PER24,26
2563,PER25,11
2563,PER26,6
2563,PER27,5
2563,PER28,3
2563,PER29,1
2563,PER32,1
2563,PER33,1
2563,PER34,1
2563,PER35,1
2563,PER36,1
2563,PER37,2
2563,PER38,2
2563,PER44,1
2563,PER45,1
2563,PER46,1
2564,PER13,2
2564,PER14,3
2564,PER15,3
2564,PER16,5
2564,PER17,5
2564,PER18,6
2564,PER19,7
2564,PER20,8
2564,PER21,11
2564,PER22,18
2564,PER23,35
2564,PER24,39
2564,PER25,28
2564,PER26,12
2564,PER27,10
2564,PER28,9
2564,PER29,7
2564,PER30,8
2564,PER31,7
2564,PER32,8
2564,PER33,4
2564,PER34,2
2564,PER35,1
2564,PER36,1
2564,PER37,2
2564,PER38,2
2564,PER39,2
2564,PER40,1
2564,PER41,2
2564,PER42,2
2564,PER43,3
2564,PER44,3
2564,PER45,1
2565,PER10,25
2565,PER11,37
2565,PER12,68
2565,PER13,125
2565,PER14,194
2565,PER15,232
2565,PER16,260
2565,PER17,287
2565,PER18,307
2565,PER19,323
2565,PER20,320
2565,PER21,328
2565,PER22,337
2565,PER23,337
2565,PER24,343
2565,PER25,338
2565,PER26,344
2565,PER27,344
2565,PER28,322
2565,PER29,297
2565,PER30,259
2565,PER31,236
2565,PER32,205
2565,PER33,189
2565,PER34,168
2565,PER35,158
2565,PER36,145
2565,PER37,129
2565,PER38,107
2565,PER39,83
2565,PER40,56
2565,PER41,45
2565,PER42,37
2565,PER43,33
2565,PER44,24
2565,PER45,17
2565,PER46,12
2565,PER47,7
2565,PER8,5
2565,PER9,9
2566,PER10,43
2566,PER11,81
2566,PER12,124
2566,PER13,221
2566,PER14,337
2566,PER15,417
2566,PER16,460
2566,PER17,486
2566,PER18,531
2566,PER19,560
2566,PER20,573
2566,PER21,584
2566,PER22,592
2566,PER23,578
2566,PER24,560
2566,PER25,564
2566,PER26,576
2566,PER27,582
2566,PER28,567
2566,PER29,540
2566,PER30,495
2566,PER31,439
2566,PER32,406
2566,PER33,354
2566,PER34,298
2566,PER35,264
2566,PER36,237
2566,PER37,213
2566,PER38,187
2566,PER39,164
2566,PER40,139
2566,PER41,97
2566,PER42,75
2566,PER43,57
2566,PER44,40
2566,PER45,27
2566,PER46,21
2566,PER47,14
2566,PER8,9
2566,PER9,19
2567,PER10,15
2567,PER11,29
2567,PER12,49
2567,PER13,95
2567,PER14,171
2567,PER15,199
2567,PER16,229
2567,PER17,241
2567,PER18,245
2567,PER19,247
2567,PER20,256
2567,PER21,262
2567,PER22,269
2567,PER23,263
2567,PER24,264
2567,PER25,259
2567,PER26,248
2567,PER27,247
2567,PER28,244
2567,PER29,218
2567,PER30,183
2567,PER31,168
2567,PER32,154
2567,PER33,134
2567,PER34,111
2567,PER35,111
2567,PER36,105
2567,PER37,100
2567,PER38,86
2567,PER39,69
2567,PER40,56
2567,PER41,48
2567,PER42,34
2567,PER43,25
2567,PER44,11
2567,PER45,8
2567,PER46,3
2567,PER47,2
2567,PER8,5
2567,PER9,8
2568,PER10,1
2568,PER11,1
2568,PER12,5
2568,PER13,14
2568,PER14,26
2568,PER15,29
2568,PER16,31
2568,PER17,31
2568,PER18,36
2568,PER19,37
2568,PER20,37
2568,PER21,39
2568,PER22,45
2568,PER23,60
2568,PER24,58
2568,PER25,46
2568,PER26,42
2568,PER27,37
2568,PER28,31
2568,PER29,33
2568,PER30,31
2568,PER31,27
2568,PER32,27
2568,PER33,20
2568,PER34,20
2568,PER35,22
2568,PER36,25
2568,PER37,22
2568,PER38,20
2568,PER39,16
2568,PER40,14
2568,PER41,9
2568,PER42,7
2568,PER43,6
2568,PER44,6
2568,PER45,4
2568,PER46,1
2568,PER47,1
2568,PER8,1
2568,PER9,1
2569,PER10,16
2569,PER11,25
2569,PER12,39
2569,PER13,86
2569,PER14,176
2569,PER15,224
2569,PER16,253
2569,PER17,258
2569,PER18,277
2569,PER19,292
2569,PER20,301
2569,PER21,305
2569,PER22,302
2569,PER23,296
2569,PER24,297
2569,PER25,288
2569,PER26,290
2569,PER27,285
2569,PER28,269
2569,PER29,243
2569,PER30,213
2569,PER31,195
2569,PER32,175
2569,PER33,148
2569,PER34,129
2569,PER35,119
2569,PER36,115
2569,PER37,107
2569,PER38,80
2569,PER39,62
2569,PER40,46
2569,PER41,31
2569,PER42,15
2569,PER43,10
2569,PER44,7
2569,PER45,6
2569,PER46,4
2569,PER47,3
2569,PER8,5
2569,PER9,8
2570,PER10,72
2570,PER11,107
2570,PER12,200
2570,PER13,376
2570,PER14,626
2570,PER15,791
2570,PER16,871
2570,PER17,906
2570,PER18,939
2570,PER19,971
2570,PER20,991
2570,PER21,1010
2570,PER22,1021
2570,PER23,1015
2570,PER24,1005
2570,PER25,979
2570,PER26,989
2570,PER27,1001
2570,PER28,974
2570,PER29,873
2570,PER30,745
2570,PER31,656
2570,PER32,591
2570,PER33,513
2570,PER34,464
2570,PER35,416
2570,PER36,434
2570,PER37,415
2570,PER38,356
2570,PER39,302
2570,PER40,220
2570,PER41,168
2570,PER42,117
2570,PER43,81
2570,PER44,66
2570,PER45,43
2570,PER46,26
2570,PER47,10
2570,PER8,15
2570,PER9,40
2571,PER10,22
2571,PER11,39
2571,PER12,64
2571,PER13,99
2571,PER14,143
2571,PER15,160
2571,PER16,175
2571,PER17,188
2571,PER18,201
2571,PER19,215
2571,PER20,234
2571,PER21,230
2571,PER22,244
2571,PER23,235
2571,PER24,231
2571,PER25,231
2571,PER26,238
2571,PER27,239
2571,PER28,232
2571,PER29,228
2571,PER30,210
2571,PER31,197
2571,PER32,189
2571,PER33,172
2571,PER34,136
2571,PER35,120
2571,PER36,124
2571,PER37,119
2571,PER38,103
2571,PER39,75
2571,PER40,54
2571,PER41,39
2571,PER42,29
2571,PER43,26
2571,PER44,20
2571,PER45,10
2571,PER46,6
2571,PER47,5
2571,PER8,5
2571,PER9,12
2572,PER10,7
2572,PER11,20
2572,PER12,41
2572,PER13,73
2572,PER14,112
2572,PER15,154
2572,PER16,176
2572,PER17,199
2572,PER18,217
2572,PER19,236
2572,PER20,248
2572,PER21,270
2572,PER22,260
2572,PER23,255
2572,PER24,243
2572,PER25,234
2572,PER26,243
2572,PER27,260
2572,PER28,241
2572,PER29,219
2572,PER30,212
2572,PER31,190
2572,PER32,195
2572,PER33,205
2572,PER34,196
2572,PER35,174
2572,PER36,187
2572,PER37,176
2572,PER38,155
2572,PER39,135
2572,PER40,94
2572,PER41,71
2572,PER42,45
2572,PER43,33
2572,PER44,20
2572,PER45,16
2572,PER46,12
2572,PER47,6
2572,PER8,1
2572,PER9,5
2573,PER10,19
2573,PER11,35
2573,PER12,73
2573,PER13,149
2573,PER14,227
2573,PER15,293
2573,PER16,321
2573,PER17,331
2573,PER18,341
2573,PER19,336
2573,PER20,345
2573,PER21,354
2573,PER22,361
2573,PER23,361
2573,PER24,352
2573,PER25,352
2573,PER26,335
2573,PER27,328
2573,PER28,316
2573,PER29,272
2573,PER30,228
2573,PER31,211
2573,PER32,193
2573,PER33,177
2573,PER34,140
2573,PER35,135
2573,PER36,129
2573,PER37,117
2573,PER38,108
2573,PER39,91
2573,PER40,72
2573,PER41,55
2573,PER42,31
2573,PER43,24
2573,PER44,21
2573,PER45,17
2573,PER46,14
2573,PER47,8
2573,PER8,5
2573,PER9,11
2574,PER10,6
2574,PER11,19
2574,PER12,40
2574,PER13,95
2574,PER14,175
2574,PER15,218
2574,PER16,251
2574,PER17,282
2574,PER18,307
2574,PER19,337
2574,PER20,371
2574,PER21,377
2574,PER22,375
2574,PER23,367
2574,PER24,341
2574,PER25,323
2574,PER26,317
2574,PER27,314
2574,PER28,306
2574,PER29,284
2574,PER30,261
2574,PER31,243
2574,PER32,237
2574,PER33,218
2574,PER34,206
2574,PER35,193
2574,PER36,181
2574,PER37,169
2574,PER38,145
2574,PER39,120
2574,PER40,95
2574,PER41,75
2574,PER42,55
2574,PER43,42
2574,PER44,27
2574,PER45,21
2574,PER46,14
2574,PER47,10
2574,PER8,2
2574,PER9,4
2575,PER10,15
2575,PER11,20
2575,PER12,31
2575,PER13,59
2575,PER14,110
2575,PER15,119
2575,PER16,138
2575,PER17,162
2575,PER18,178
2575,PER19,189
2575,PER20,188
2575,PER21,183
2575,PER22,182
2575,PER23,189
2575,PER24,190
2575,PER25,185
2575,PER26,184
2575,PER27,187
2575,PER28,193
2575,PER29,195
2575,PER30,177
2575,PER31,161
2575,PER32,156
2575,PER33,148
2575,PER34,132
2575,PER35,121
2575,PER36,105
2575,PER37,89
2575,PER38,84
2575,PER39,56
2575,PER40,40
2575,PER41,34
2575,PER42,23
2575,PER43,18
2575,PER44,9
2575,PER45,5
2575,PER46,5
2575,PER47,3
2575,PER8,5
2575,PER9,9
2576,PER10,40
2576,PER11,78
2576,PER12,136
2576,PER13,245
2576,PER14,419
2576,PER15,525
2576,PER16,591
2576,PER17,604
2576,PER18,654
2576,PER19,696
2576,PER20,721
2576,PER21,750
2576,PER22,768
2576,PER23,781
2576,PER24,761
2576,PER25,754
2576,PER26,742
2576,PER27,745
2576,PER28,724
2576,PER29,663
2576,PER30,598
2576,PER31,560
2576,PER32,530
2576,PER33,496
2576,PER34,439
2576,PER35,445
2576,PER36,446
2576,PER37,401
2576,PER38,335
2576,PER39,274
2576,PER40,222
2576,PER41,152
2576,PER42,100
2576,PER43,61
2576,PER44,42
2576,PER45,29
2576,PER46,19
2576,PER47,9
2576,PER8,7
2576,PER9,16
2578,PER10,1
2578,PER11,1
2578,PER12,2
2578,PER13,3
2578,PER14,3
2578,PER15,3
2578,PER16,4
2578,PER17,4
2578,PER18,5
2578,PER19,6
2578,PER20,6
2578,PER21,7
2578,PER22,9
2578,PER23,17
2578,PER24,19
2578,PER25,13
2578,PER26,7
2578,PER27,4
2578,PER28,2
2578,PER29,3
2578,PER30,2
2578,PER31,3
2578,PER32,2
2578,PER33,1
2578,PER38,1
2578,PER39,1
2578,PER40,1
2578,PER41,1
2578,PER42,1
2578,PER43,1
2578,PER44,1
2579,PER10,63
2579,PER11,107
2579,PER12,175
2579,PER13,342
2579,PER14,559
2579,PER15,708
2579,PER16,797
2579,PER17,820
2579,PER18,855
2579,PER19,879
2579,PER20,916
2579,PER21,936
2579,PER22,938
2579,PER23,930
2579,PER24,910
2579,PER25,900
2579,PER26,885
2579,PER27,876
2579,PER28,833
2579,PER29,767
2579,PER30,677
2579,PER31,599
2579,PER32,531
2579,PER33,474
2579,PER34,413
2579,PER35,374
2579,PER36,349
2579,PER37,333
2579,PER38,290
2579,PER39,240
2579,PER40,191
2579,PER41,147
2579,PER42,100
2579,PER43,89
2579,PER44,64
2579,PER45,45
2579,PER46,29
2579,PER47,16
2579,PER8,11
