ZONE,PER,QUANTITY
1477,PER28,11
1477,PER29,9
1477,PER30,7
1477,PER31,8
1477,PER32,9
1477,PER33,12
1477,PER34,12
1477,PER35,18
1477,PER36,22
1477,PER37,17
1477,PER38,12
1477,PER39,12
1477,PER40,9
1477,PER41,6
1477,PER42,4
1477,PER43,4
1478,PER10,34
1478,PER11,57
1478,PER12,112
1478,PER13,179
1478,PER14,296
1478,PER15,369
1478,PER16,410
1478,PER17,449
1478,PER18,465
1478,PER19,480
1478,PER20,495
1478,PER21,513
1478,PER22,519
1478,PER23,527
1478,PER24,535
1478,PER25,517
1478,PER26,503
1478,PER27,497
1478,PER28,500
1478,PER29,471
1478,PER30,444
1478,PER31,431
1478,PER32,392
1478,PER33,346
1478,PER34,278
1478,PER35,231
1478,PER36,207
1478,PER37,170
1478,PER38,136
1478,PER39,108
1478,PER40,85
1478,PER41,58
1478,PER42,44
1478,PER43,34
1478,PER44,25
1478,PER45,16
1478,PER46,10
1478,PER47,7
1478,PER8,5
1478,PER9,16
1479,PER10,1
1479,PER11,2
1479,PER12,5
1479,PER13,8
1479,PER14,18
1479,PER15,28
1479,PER16,29
1479,PER17,26
1479,PER18,27
1479,PER19,26
1479,PER20,26
1479,PER21,29
1479,PER22,30
1479,PER23,30
1479,PER24,28
1479,PER25,27
1479,PER26,29
1479,PER27,32
1479,PER28,34
1479,PER29,31
1479,PER30,23
1479,PER31,26
1479,PER32,26
1479,PER33,24
1479,PER34,18
1479,PER35,20
1479,PER36,17
1479,PER37,16
1479,PER38,15
1479,PER39,19
1479,PER40,13
1479,PER41,12
1479,PER42,7
1479,PER43,4
1479,PER44,1
1479,PER45,1
1479,PER46,1
1479,PER47,1
1480,PER10,5
1480,PER11,10
1480,PER12,14
1480,PER13,30
1480,PER14,36
1480,PER15,41
1480,PER16,44
1480,PER17,44
1480,PER18,45
1480,PER19,45
1480,PER20,49
1480,PER21,48
1480,PER22,49
1480,PER23,48
1480,PER24,47
1480,PER25,46
1480,PER26,46
1480,PER27,48
1480,PER28,48
1480,PER29,45
1480,PER30,39
1480,PER31,32
1480,PER32,27
1480,PER33,22
1480,PER34,14
1480,PER35,9
1480,PER36,9
1480,PER37,6
1480,PER38,4
1480,PER39,3
1480,PER40,3
1480,PER41,2
1480,PER42,2
1480,PER43,2
1480,PER44,2
1480,PER45,2
1480,PER46,1
1480,PER9,1
1481,PER10,3
1481,PER11,8
1481,PER12,11
1481,PER13,25
1481,PER14,37
1481,PER15,46
1481,PER16,46
1481,PER17,55
1481,PER18,60
1481,PER19,60
1481,PER20,66
1481,PER21,75
1481,PER22,77
1481,PER23,70
1481,PER24,70
1481,PER25,64
1481,PER26,66
1481,PER27,59
1481,PER28,54
1481,PER29,46
1481,PER30,39
1481,PER31,38
1481,PER32,32
1481,PER33,31
1481,PER34,26
1481,PER35,24
1481,PER36,22
1481,PER37,18
1481,PER38,19
1481,PER39,18
1481,PER40,14
1481,PER41,8
1481,PER42,6
1481,PER43,4
1481,PER44,5
1481,PER45,5
1481,PER46,4
1481,PER8,2
1481,PER9,2
1482,PER10,7
1482,PER11,12
1482,PER12,22
1482,PER13,45
1482,PER14,75
1482,PER15,91
1482,PER16,97
1482,PER17,105
1482,PER18,111
1482,PER19,114
1482,PER20,117
1482,PER21,119
1482,PER22,120
1482,PER23,120
1482,PER24,119
1482,PER25,116
1482,PER26,113
1482,PER27,113
1482,PER28,108
1482,PER29,101
1482,PER30,97
1482,PER31,88
1482,PER32,87
1482,PER33,84
1482,PER34,73
1482,PER35,64
1482,PER36,62
1482,PER37,55
1482,PER38,49
1482,PER39,36
1482,PER40,26
1482,PER41,20
1482,PER42,15
1482,PER43,13
1482,PER44,9
1482,PER45,5
1482,PER46,4
1482,PER47,2
1482,PER8,1
1482,PER9,6
1483,PER10,1
1483,PER11,2
1483,PER12,5
1483,PER13,10
1483,PER14,20
1483,PER15,25
1483,PER16,29
1483,PER17,31
1483,PER18,33
1483,PER19,37
1483,PER20,37
1483,PER21,32
1483,PER22,35
1483,PER23,36
1483,PER24,33
1483,PER25,30
1483,PER26,32
1483,PER27,33
1483,PER28,38
1483,PER29,35
1483,PER30,39
1483,PER31,36
1483,PER32,28
1483,PER33,26
1483,PER34,31
1483,PER35,30
1483,PER36,31
1483,PER37,25
1483,PER38,12
1483,PER39,11
1483,PER40,9
1483,PER41,10
1483,PER42,7
1483,PER43,4
1483,PER44,4
1483,PER45,2
1483,PER46,1
1484,PER10,19
1484,PER11,30
1484,PER12,66
1484,PER13,221
1484,PER14,494
1484,PER15,625
1484,PER16,674
1484,PER17,675
1484,PER18,696
1484,PER19,707
1484,PER20,718
1484,PER21,722
1484,PER22,712
1484,PER23,713
1484,PER24,713
1484,PER25,700
1484,PER26,705
1484,PER27,701
1484,PER28,623
1484,PER29,487
1484,PER30,341
1484,PER31,265
1484,PER32,214
1484,PER33,194
1484,PER34,199
1484,PER35,195
1484,PER36,205
1484,PER37,187
1484,PER38,147
1484,PER39,129
1484,PER40,88
1484,PER41,63
1484,PER42,39
1484,PER43,25
1484,PER44,18
1484,PER45,15
1484,PER46,8
1484,PER47,7
1484,PER8,3
1484,PER9,7
1485,PER10,13
1485,PER11,18
1485,PER12,33
1485,PER13,37
1485,PER14,69
1485,PER15,77
1485,PER16,92
1485,PER17,107
1485,PER18,118
1485,PER19,108
1485,PER20,97
1485,PER21,93
1485,PER22,85
1485,PER23,86
1485,PER24,89
1485,PER25,78
1485,PER26,74
1485,PER27,81
1485,PER28,87
1485,PER29,85
1485,PER30,83
1485,PER31,96
1485,PER32,108
1485,PER33,117
1485,PER34,134
1485,PER35,166
1485,PER36,205
1485,PER37,196
1485,PER38,174
1485,PER39,143
1485,PER40,104
1485,PER41,75
1485,PER42,30
1485,PER43,19
1485,PER44,15
1485,PER45,12
1485,PER46,8
1485,PER47,3
1485,PER8,6
1485,PER9,12
1486,PER10,1
1486,PER11,1
1486,PER12,3
1486,PER13,4
1486,PER14,11
1486,PER15,14
1486,PER16,19
1486,PER17,19
1486,PER18,27
1486,PER19,25
1486,PER20,22
1486,PER21,24
1486,PER22,24
1486,PER23,27
1486,PER24,25
1486,PER25,26
1486,PER26,26
1486,PER27,22
1486,PER28,24
1486,PER29,19
1486,PER30,15
1486,PER31,13
1486,PER32,13
1486,PER33,18
1486,PER34,19
1486,PER35,21
1486,PER36,19
1486,PER37,17
1486,PER38,20
1486,PER39,15
1486,PER40,13
1486,PER41,12
1486,PER42,3
1486,PER43,2
1486,PER44,2
1486,PER45,2
1486,PER46,2
1486,PER47,2
1486,PER8,1
1486,PER9,1
1487,PER10,11
1487,PER11,15
1487,PER12,21
1487,PER13,35
1487,PER14,57
1487,PER15,64
1487,PER16,63
1487,PER17,66
1487,PER18,73
1487,PER19,76
1487,PER20,73
1487,PER21,72
1487,PER22,69
1487,PER23,73
1487,PER24,75
1487,PER25,78
1487,PER26,77
1487,PER27,70
1487,PER28,68
1487,PER29,59
1487,PER30,61
1487,PER31,61
1487,PER32,62
1487,PER33,59
1487,PER34,59
1487,PER35,69
1487,PER36,83
1487,PER37,92
1487,PER38,80
1487,PER39,69
1487,PER40,57
1487,PER41,35
1487,PER42,18
1487,PER43,14
1487,PER44,11
1487,PER45,7
1487,PER46,3
1487,PER8,2
1487,PER9,4
1488,PER10,12
1488,PER11,19
1488,PER12,46
1488,PER13,180
1488,PER14,394
1488,PER15,484
1488,PER16,521
1488,PER17,525
1488,PER18,525
1488,PER19,526
1488,PER20,531
1488,PER21,529
1488,PER22,529
1488,PER23,532
1488,PER24,531
1488,PER25,517
1488,PER26,515
1488,PER27,524
1488,PER28,488
1488,PER29,374
1488,PER30,246
1488,PER31,167
1488,PER32,137
1488,PER33,115
1488,PER34,83
1488,PER35,59
1488,PER36,52
1488,PER37,45
1488,PER38,40
1488,PER39,37
1488,PER40,25
1488,PER41,19
1488,PER42,16
1488,PER43,10
1488,PER44,6
1488,PER45,3
1488,PER46,2
1488,PER47,1
1488,PER8,2
1488,PER9,5
1489,PER10,87
1489,PER11,162
1489,PER12,262
1489,PER13,406
1489,PER14,640
1489,PER15,805
1489,PER16,925
1489,PER17,1005
1489,PER18,1038
1489,PER19,1069
1489,PER20,1110
1489,PER21,1127
1489,PER22,1152
1489,PER23,1148
1489,PER24,1153
1489,PER25,1139
1489,PER26,1134
1489,PER27,1103
1489,PER28,1080
1489,PER29,1045
1489,PER30,1000
1489,PER31,937
1489,PER32,870
1489,PER33,753
1489,PER34,614
1489,PER35,504
1489,PER36,397
1489,PER37,354
1489,PER38,284
1489,PER39,222
1489,PER40,187
1489,PER41,166
1489,PER42,129
1489,PER43,96
1489,PER44,69
1489,PER45,55
1489,PER46,40
1489,PER47,22
1489,PER8,19
1489,PER9,34
1490,PER10,9
1490,PER11,21
1490,PER12,42
1490,PER13,65
1490,PER14,105
1490,PER15,147
1490,PER16,161
1490,PER17,164
1490,PER18,175
1490,PER19,179
1490,PER20,203
1490,PER21,210
1490,PER22,204
1490,PER23,201
1490,PER24,198
1490,PER25,189
1490,PER26,180
1490,PER27,188
1490,PER28,185
1490,PER29,175
1490,PER30,173
1490,PER31,171
1490,PER32,154
1490,PER33,133
1490,PER34,122
1490,PER35,121
1490,PER36,118
1490,PER37,121
1490,PER38,104
1490,PER39,84
1490,PER40,61
1490,PER41,50
1490,PER42,29
1490,PER43,25
1490,PER44,16
1490,PER45,11
1490,PER46,7
1490,PER47,5
1490,PER8,5
1490,PER9,6
1491,PER10,13
1491,PER11,21
1491,PER12,43
1491,PER13,65
1491,PER14,95
1491,PER15,118
1491,PER16,133
1491,PER17,141
1491,PER18,157
1491,PER19,168
1491,PER20,178
1491,PER21,191
1491,PER22,190
1491,PER23,189
1491,PER24,184
1491,PER25,168
1491,PER26,170
1491,PER27,165
1491,PER28,168
1491,PER29,167
1491,PER30,164
1491,PER31,146
1491,PER32,136
1491,PER33,122
1491,PER34,116
1491,PER35,113
1491,PER36,129
1491,PER37,126
1491,PER38,114
1491,PER39,83
1491,PER40,70
1491,PER41,55
1491,PER42,46
1491,PER43,23
1491,PER44,14
1491,PER45,11
1491,PER46,10
1491,PER47,6
1491,PER8,2
1491,PER9,6
1492,PER10,48
1492,PER11,58
1492,PER12,81
1492,PER13,128
1492,PER14,192
1492,PER15,250
1492,PER16,300
1492,PER17,331
1492,PER18,350
1492,PER19,368
1492,PER20,397
1492,PER21,392
1492,PER22,385
1492,PER23,390
1492,PER24,402
1492,PER25,399
1492,PER26,382
1492,PER27,367
1492,PER28,355
1492,PER29,354
1492,PER30,335
1492,PER31,326
1492,PER32,317
1492,PER33,309
1492,PER34,289
1492,PER35,285
1492,PER36,264
1492,PER37,230
1492,PER38,205
1492,PER39,167
1492,PER40,133
1492,PER41,97
1492,PER42,58
1492,PER43,52
1492,PER44,41
1492,PER45,32
1492,PER46,22
1492,PER47,12
1492,PER8,7
1492,PER9,19
1493,PER10,2
1493,PER11,2
1493,PER12,3
1493,PER13,5
1493,PER14,8
1493,PER15,12
1493,PER16,19
1493,PER17,18
1493,PER18,23
1493,PER19,22
1493,PER20,25
1493,PER21,26
1493,PER22,23
1493,PER23,17
1493,PER24,23
1493,PER25,23
1493,PER26,25
1493,PER27,23
1493,PER28,27
1493,PER29,24
1493,PER30,25
1493,PER31,22
1493,PER32,20
1493,PER33,26
1493,PER34,29
1493,PER35,41
1493,PER36,60
1493,PER37,59
1493,PER38,42
1493,PER39,36
1493,PER40,32
1493,PER41,16
1493,PER42,11
1493,PER43,8
1493,PER44,5
1493,PER45,2
1493,PER46,2
1493,PER47,1
1493,PER9,1
1494,PER10,8
1494,PER11,15
1494,PER12,25
1494,PER13,37
1494,PER14,71
1494,PER15,90
1494,PER16,108
1494,PER17,113
1494,PER18,127
1494,PER19,136
1494,PER20,137
1494,PER21,146
1494,PER22,138
1494,PER23,131
1494,PER24,128
1494,PER25,127
1494,PER26,120
1494,PER27,124
1494,PER28,117
1494,PER29,106
1494,PER30,97
1494,PER31,95
1494,PER32,91
1494,PER33,74
1494,PER34,79
1494,PER35,84
1494,PER36,88
1494,PER37,85
1494,PER38,75
1494,PER39,52
1494,PER40,49
1494,PER41,37
1494,PER42,26
1494,PER43,23
1494,PER44,19
1494,PER45,15
1494,PER46,11
1494,PER47,6
1494,PER8,3
1494,PER9,4
1495,PER10,22
1495,PER11,36
1495,PER12,61
1495,PER13,88
1495,PER14,142
1495,PER15,180
1495,PER16,184
1495,PER17,194
1495,PER18,199
1495,PER19,217
1495,PER20,226
1495,PER21,224
1495,PER22,219
1495,PER23,218
1495,PER24,217
1495,PER25,210
1495,PER26,206
1495,PER27,209
1495,PER28,210
1495,PER29,207
1495,PER30,191
1495,PER31,172
1495,PER32,175
1495,PER33,150
1495,PER34,127
1495,PER35,114
1495,PER36,110
1495,PER37,111
1495,PER38,100
1495,PER39,77
1495,PER40,67
1495,PER41,39
1495,PER42,24
1495,PER43,19
1495,PER44,15
1495,PER45,14
1495,PER46,7
1495,PER47,4
1495,PER8,2
1495,PER9,7
1496,PER11,3
1496,PER12,11
1496,PER13,15
1496,PER14,46
1496,PER15,55
1496,PER16,49
1496,PER17,47
1496,PER18,51
1496,PER19,53
1496,PER20,57
1496,PER21,71
1496,PER22,72
1496,PER23,76
1496,PER24,74
1496,PER25,69
1496,PER26,68
1496,PER27,77
1496,PER28,71
1496,PER29,61
1496,PER30,53
1496,PER31,46
1496,PER32,51
1496,PER33,52
1496,PER34,58
1496,PER35,67
1496,PER36,76
1496,PER37,73
1496,PER38,62
1496,PER39,53
1496,PER40,43
1496,PER41,37
1496,PER42,21
1496,PER43,13
1496,PER44,5
1496,PER45,2
1497,PER10,28
1497,PER11,36
1497,PER12,39
1497,PER13,55
1497,PER14,73
1497,PER15,88
1497,PER16,105
1497,PER17,106
1497,PER18,111
1497,PER19,114
1497,PER20,115
1497,PER21,118
1497,PER22,126
1497,PER23,117
1497,PER24,114
1497,PER25,114
1497,PER26,111
1497,PER27,114
1497,PER28,107
1497,PER29,100
1497,PER30,95
1497,PER31,118
1497,PER32,132
1497,PER33,157
1497,PER34,183
1497,PER35,225
1497,PER36,293
1497,PER37,291
1497,PER38,273
1497,PER39,221
1497,PER40,173
1497,PER41,117
1497,PER42,59
1497,PER43,42
1497,PER44,22
1497,PER45,17
1497,PER46,8
1497,PER47,7
1497,PER8,2
1497,PER9,12
1498,PER10,15
1498,PER11,15
1498,PER12,14
1498,PER13,13
1498,PER14,21
1498,PER15,30
1498,PER16,38
1498,PER17,40
1498,PER18,46
1498,PER19,52
1498,PER20,60
1498,PER21,60
1498,PER22,61
1498,PER23,56
1498,PER24,46
1498,PER25,46
1498,PER26,46
1498,PER27,44
1498,PER28,43
1498,PER29,41
1498,PER30,37
1498,PER31,38
1498,PER32,32
1498,PER33,23
1498,PER34,25
1498,PER35,19
1498,PER36,24
1498,PER37,24
1498,PER38,19
1498,PER39,15
1498,PER40,13
1498,PER41,8
1498,PER42,7
1498,PER43,3
1498,PER44,3
1498,PER45,3
1498,PER46,2
1498,PER47,2
1498,PER8,3
1498,PER9,9
1499,PER10,21
1499,PER11,34
1499,PER12,59
1499,PER13,82
1499,PER14,116
1499,PER15,140
1499,PER16,159
1499,PER17,174
1499,PER18,189
1499,PER19,199
1499,PER20,208
1499,PER21,214
1499,PER22,216
1499,PER23,215
1499,PER24,224
1499,PER25,218
1499,PER26,222
1499,PER27,224
1499,PER28,206
1499,PER29,191
1499,PER30,189
1499,PER31,178
1499,PER32,161
1499,PER33,139
1499,PER34,118
1499,PER35,97
1499,PER36,91
1499,PER37,88
1499,PER38,74
1499,PER39,68
1499,PER40,53
1499,PER41,34
1499,PER42,30
1499,PER43,24
1499,PER44,19
1499,PER45,15
1499,PER46,8
1499,PER47,7
1499,PER8,4
1499,PER9,7
1500,PER12,1
1500,PER13,3
1500,PER14,7
1500,PER15,10
1500,PER16,10
1500,PER17,10
1500,PER18,10
1500,PER19,11
1500,PER20,14
1500,PER21,15
1500,PER22,15
1500,PER23,12
1500,PER24,12
1500,PER25,12
1500,PER26,12
1500,PER27,10
1500,PER28,9
1500,PER29,10
1500,PER30,10
1500,PER31,7
1500,PER32,7
1500,PER33,8
1500,PER34,8
1500,PER35,12
1500,PER36,9
1500,PER37,9
1500,PER38,4
1500,PER39,4
1500,PER40,4
1500,PER41,2
1500,PER42,2
1500,PER43,1
1500,PER44,1
1500,PER45,2
1500,PER46,2
1500,PER47,1
1501,PER10,40
1501,PER11,72
1501,PER12,111
1501,PER13,184
1501,PER14,287
1501,PER15,357
1501,PER16,405
1501,PER17,426
1501,PER18,446
1501,PER19,462
1501,PER20,468
1501,PER21,478
1501,PER22,485
1501,PER23,489
1501,PER24,491
1501,PER25,483
1501,PER26,477
1501,PER27,468
1501,PER28,456
1501,PER29,432
1501,PER30,410
1501,PER31,362
1501,PER32,346
1501,PER33,310
1501,PER34,251
1501,PER35,200
1501,PER36,155
1501,PER37,141
1501,PER38,122
1501,PER39,110
1501,PER40,95
1501,PER41,82
1501,PER42,60
1501,PER43,52
1501,PER44,42
1501,PER45,35
1501,PER46,29
1501,PER47,18
1501,PER8,8
1501,PER9,21
1502,PER10,68
1502,PER11,91
1502,PER12,145
1502,PER13,248
1502,PER14,395
1502,PER15,506
1502,PER16,555
1502,PER17,586
1502,PER18,592
1502,PER19,607
1502,PER20,632
1502,PER21,645
1502,PER22,655
1502,PER23,664
1502,PER24,666
1502,PER25,669
1502,PER26,656
1502,PER27,655
1502,PER28,641
1502,PER29,611
1502,PER30,576
1502,PER31,535
1502,PER32,485
1502,PER33,441
1502,PER34,372
1502,PER35,314
1502,PER36,274
1502,PER37,245
1502,PER38,193
1502,PER39,158
1502,PER40,120
1502,PER41,100
1502,PER42,75
1502,PER43,66
1502,PER44,53
1502,PER45,38
1502,PER46,21
1502,PER47,13
1502,PER8,16
1502,PER9,34
1503,PER10,3
1503,PER11,5
1503,PER12,6
1503,PER13,13
1503,PER14,33
1503,PER15,40
1503,PER16,34
1503,PER17,37
1503,PER18,46
1503,PER19,50
1503,PER20,51
1503,PER21,56
1503,PER22,59
1503,PER23,64
1503,PER24,58
1503,PER25,55
1503,PER26,55
1503,PER27,58
1503,PER28,55
1503,PER29,53
1503,PER30,55
1503,PER31,44
1503,PER32,34
1503,PER33,35
1503,PER34,39
1503,PER35,39
1503,PER36,43
1503,PER37,42
1503,PER38,42
1503,PER39,30
1503,PER40,24
1503,PER41,16
1503,PER42,11
1503,PER43,6
1503,PER44,4
1503,PER45,2
1503,PER9,2
1504,PER10,7
1504,PER11,6
1504,PER12,11
1504,PER13,25
1504,PER14,69
1504,PER15,81
1504,PER16,86
1504,PER17,76
1504,PER18,70
1504,PER19,76
1504,PER20,77
1504,PER21,86
1504,PER22,90
1504,PER23,85
1504,PER24,87
1504,PER25,82
1504,PER26,84
1504,PER27,90
1504,PER28,85
1504,PER29,67
1504,PER30,71
1504,PER31,71
1504,PER32,69
1504,PER33,79
1504,PER34,89
1504,PER35,111
1504,PER36,123
1504,PER37,129
1504,PER38,121
1504,PER39,110
1504,PER40,79
1504,PER41,64
1504,PER42,50
1504,PER43,37
1504,PER44,25
1504,PER45,18
1504,PER46,8
1504,PER47,5
1504,PER8,4
1504,PER9,7
1505,PER10,7
1505,PER11,9
1505,PER12,6
1505,PER13,11
1505,PER14,12
1505,PER15,13
1505,PER16,14
1505,PER17,11
1505,PER18,12
1505,PER19,14
1505,PER20,14
1505,PER21,16
1505,PER22,20
1505,PER23,18
1505,PER24,19
1505,PER25,18
1505,PER26,20
1505,PER27,18
1505,PER28,17
1505,PER29,16
1505,PER30,14
1505,PER31,8
1505,PER32,8
1505,PER33,9
1505,PER34,10
1505,PER35,13
1505,PER36,14
1505,PER37,13
1505,PER38,8
1505,PER39,8
1505,PER40,8
1505,PER41,7
1505,PER42,4
1505,PER43,4
1505,PER44,1
1505,PER8,5
1505,PER9,8
1506,PER11,1
1506,PER12,2
1506,PER13,4
1506,PER14,10
1506,PER15,11
1506,PER16,11
1506,PER17,12
1506,PER18,12
1506,PER19,15
1506,PER20,14
1506,PER21,16
1506,PER22,17
1506,PER23,17
1506,PER24,19
1506,PER25,19
1506,PER26,21
1506,PER27,24
1506,PER28,26
1506,PER29,20
1506,PER30,21
1506,PER31,18
1506,PER32,15
1506,PER33,12
1506,PER34,12
1506,PER35,12
1506,PER36,21
1506,PER37,22
1506,PER38,23
1506,PER39,16
1506,PER40,16
1506,PER41,9
1506,PER42,3
1506,PER43,3
1506,PER44,2
1506,PER45,1
1506,PER46,1
1507,PER10,1
1507,PER11,1
1507,PER12,2
1507,PER13,4
1507,PER14,16
1507,PER15,21
1507,PER16,26
1507,PER17,25
1507,PER18,26
1507,PER19,28
1507,PER20,28
1507,PER21,31
1507,PER22,36
1507,PER23,37
1507,PER24,35
1507,PER25,34
1507,PER26,29
1507,PER27,31
1507,PER28,30
1507,PER29,26
1507,PER30,20
1507,PER31,20
1507,PER32,20
1507,PER33,24
1507,PER34,29
1507,PER35,34
1507,PER36,40
1507,PER37,39
1507,PER38,37
1507,PER39,26
1507,PER40,18
1507,PER41,15
1507,PER42,8
1507,PER43,5
1507,PER44,4
1507,PER45,1
1507,PER46,3
1507,PER47,3
1507,PER9,1
1508,PER10,97
1508,PER11,164
1508,PER12,269
1508,PER13,406
1508,PER14,566
1508,PER15,692
1508,PER16,812
1508,PER17,916
1508,PER18,1023
1508,PER19,1109
1508,PER20,1212
1508,PER21,1276
1508,PER22,1278
1508,PER23,1260
1508,PER24,1246
1508,PER25,1213
1508,PER26,1163
1508,PER27,1088
1508,PER28,1044
1508,PER29,1026
1508,PER30,1007
1508,PER31,987
1508,PER32,911
1508,PER33,839
1508,PER34,712
1508,PER35,644
1508,PER36,599
1508,PER37,555
1508,PER38,490
1508,PER39,398
1508,PER40,314
1508,PER41,236
1508,PER42,176
1508,PER43,139
1508,PER44,107
1508,PER45,67
1508,PER46,43
1508,PER47,21
1508,PER8,12
1508,PER9,38
1509,PER11,1
1509,PER12,1
1509,PER13,2
1509,PER14,9
1509,PER15,10
1509,PER16,10
1509,PER17,7
1509,PER18,9
1509,PER19,9
1509,PER20,9
1509,PER21,10
1509,PER22,10
1509,PER23,13
1509,PER24,13
1509,PER25,13
1509,PER26,10
1509,PER27,14
1509,PER28,12
1509,PER29,11
1509,PER30,8
1509,PER31,9
1509,PER32,10
1509,PER33,12
1509,PER34,18
1509,PER35,19
1509,PER36,19
1509,PER37,29
1509,PER38,25
1509,PER39,26
1509,PER40,23
1509,PER41,19
1509,PER42,12
1509,PER43,8
1509,PER44,3
1509,PER45,3
1509,PER46,3
1509,PER47,3
1510,PER11,2
1510,PER12,6
1510,PER13,9
1510,PER14,21
1510,PER15,22
1510,PER16,20
1510,PER17,15
1510,PER18,15
1510,PER19,15
1510,PER20,13
1510,PER21,13
1510,PER22,16
1510,PER23,15
1510,PER24,15
1510,PER25,18
1510,PER26,18
1510,PER27,20
1510,PER28,22
1510,PER29,20
1510,PER30,16
1510,PER31,17
1510,PER32,16
1510,PER33,13
1510,PER34,17
1510,PER35,16
1510,PER36,20
1510,PER37,18
1510,PER38,16
1510,PER39,10
1510,PER40,3
1510,PER41,3
1510,PER42,2
1510,PER43,1
1510,PER45,1
1511,PER10,8
1511,PER11,7
1511,PER12,10
1511,PER13,21
1511,PER14,51
1511,PER15,71
1511,PER16,70
1511,PER17,63
1511,PER18,68
1511,PER19,66
1511,PER20,68
1511,PER21,71
1511,PER22,64
1511,PER23,68
1511,PER24,72
1511,PER25,69
1511,PER26,75
1511,PER27,83
1511,PER28,82
1511,PER29,78
1511,PER30,67
1511,PER31,60
1511,PER32,51
1511,PER33,57
1511,PER34,55
1511,PER35,72
1511,PER36,100
1511,PER37,89
1511,PER38,78
1511,PER39,67
1511,PER40,51
1511,PER41,29
1511,PER42,18
1511,PER43,12
1511,PER44,11
1511,PER45,10
1511,PER46,2
1511,PER47,1
1511,PER9,3
1512,PER10,20
1512,PER11,28
1512,PER12,82
1512,PER13,245
1512,PER14,572
1512,PER15,715
1512,PER16,763
1512,PER17,743
1512,PER18,749
1512,PER19,754
1512,PER20,757
1512,PER21,762
1512,PER22,768
1512,PER23,767
1512,PER24,763
1512,PER25,758
1512,PER26,761
1512,PER27,759
1512,PER28,702
1512,PER29,499
1512,PER30,353
1512,PER31,278
1512,PER32,233
1512,PER33,188
1512,PER34,154
1512,PER35,138
1512,PER36,122
1512,PER37,119
1512,PER38,113
1512,PER39,92
1512,PER40,64
1512,PER41,44
1512,PER42,24
1512,PER43,21
1512,PER44,20
1512,PER45,14
1512,PER46,9
1512,PER47,3
1512,PER8,5
1512,PER9,12
1513,PER10,16
1513,PER11,20
1513,PER12,28
1513,PER13,43
1513,PER14,75
1513,PER15,102
1513,PER16,123
1513,PER17,128
1513,PER18,127
1513,PER19,133
1513,PER20,133
1513,PER21,133
1513,PER22,138
1513,PER23,139
1513,PER24,139
1513,PER25,134
1513,PER26,134
1513,PER27,136
1513,PER28,132
1513,PER29,126
1513,PER30,120
1513,PER31,120
1513,PER32,112
1513,PER33,104
1513,PER34,96
1513,PER35,87
1513,PER36,96
1513,PER37,89
1513,PER38,61
1513,PER39,51
1513,PER40,45
1513,PER41,30
1513,PER42,26
1513,PER43,24
1513,PER44,19
1513,PER45,17
1513,PER46,12
1513,PER47,6
1513,PER8,3
1513,PER9,7
1514,PER10,10
1514,PER11,10
1514,PER12,12
1514,PER13,19
1514,PER14,25
1514,PER15,35
1514,PER16,36
1514,PER17,35
1514,PER18,36
1514,PER19,37
1514,PER20,38
1514,PER21,37
1514,PER22,49
1514,PER23,54
1514,PER24,48
1514,PER25,45
1514,PER26,39
1514,PER27,44
1514,PER28,47
1514,PER29,43
1514,PER30,37
1514,PER31,41
1514,PER32,46
1514,PER33,44
1514,PER34,54
1514,PER35,62
1514,PER36,74
1514,PER37,73
1514,PER38,64
1514,PER39,52
1514,PER40,50
1514,PER41,36
1514,PER42,20
1514,PER43,11
1514,PER44,7
1514,PER45,6
1514,PER46,1
1514,PER47,1
1514,PER8,2
1514,PER9,5
1515,PER11,1
1515,PER12,3
1515,PER13,7
1515,PER14,11
1515,PER15,11
1515,PER16,11
1515,PER17,9
1515,PER18,9
1515,PER19,8
1515,PER20,8
1515,PER21,7
1515,PER22,10
1515,PER23,11
1515,PER24,12
1515,PER25,11
1515,PER26,12
1515,PER27,15
1515,PER28,17
1515,PER29,11
1515,PER30,10
1515,PER31,11
1515,PER32,13
1515,PER33,11
1515,PER34,10
1515,PER35,12
1515,PER36,14
1515,PER37,13
1515,PER38,12
1515,PER39,6
1515,PER40,6
1515,PER41,2
1515,PER42,1
1515,PER43,2
1515,PER44,2
1515,PER45,2
1515,PER46,3
1515,PER47,3
1516,PER10,25
1516,PER11,40
1516,PER12,58
1516,PER13,104
1516,PER14,186
1516,PER15,236
1516,PER16,254
1516,PER17,266
1516,PER18,277
1516,PER19,287
1516,PER20,305
1516,PER21,314
1516,PER22,326
1516,PER23,330
1516,PER24,331
1516,PER25,309
1516,PER26,303
1516,PER27,291
1516,PER28,292
1516,PER29,278
1516,PER30,263
1516,PER31,252
1516,PER32,217
1516,PER33,196
1516,PER34,164
1516,PER35,155
1516,PER36,126
1516,PER37,116
1516,PER38,103
1516,PER39,75
1516,PER40,68
1516,PER41,56
1516,PER42,36
1516,PER43,32
1516,PER44,21
1516,PER45,14
1516,PER46,9
1516,PER47,3
1516,PER8,6
1516,PER9,11
1517,PER10,2
1517,PER11,5
1517,PER12,12
1517,PER13,23
1517,PER14,34
1517,PER15,47
1517,PER16,56
1517,PER17,54
1517,PER18,61
1517,PER19,59
1517,PER20,64
1517,PER21,67
1517,PER22,70
1517,PER23,70
1517,PER24,67
1517,PER25,70
1517,PER26,68
